day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:04:58;35050;20000;38000;34050;34050;41000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:05:03;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:05:08;36050;20000;39000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:05:13;35050;20000;39000;34050;34050;38000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:05:18;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:05:23;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:05:28;35050;20000;38000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:05:33;35050;20000;39000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:05:38;35050;20000;38000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:05:43;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:05:48;36050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:05:53;36050;20000;39000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:05:58;36050;20000;40000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:06:03;35050;20000;39000;34050;34050;41000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:06:08;35050;20000;40000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:06:13;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:06:18;36050;20000;41000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:06:24;36050;20000;39000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:06:29;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:06:34;36050;20000;38000;34050;34050;38000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:06:39;36050;20000;38000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:06:44;35050;20000;39000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:06:49;35050;20000;39000;34050;34050;41000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:06:54;35050;20000;39000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:06:59;35050;20000;39000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:07:04;35050;20000;39000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:07:09;35050;20000;39000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:07:14;35050;20000;40000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:07:19;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:07:24;36050;20000;38000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:07:29;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:07:34;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:07:39;35050;20000;39000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:07:44;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:07:49;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:07:54;35050;20000;38000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:07:59;35050;20000;40000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:08:04;35050;20000;40000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:08:09;35050;20000;40000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:08:14;35050;20000;39000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:08:19;35050;20000;39000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:08:24;35050;20000;38000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:08:29;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:08:34;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:08:39;35050;20000;40000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:08:44;35050;20000;38000;34050;34050;38000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:08:50;36050;20000;39000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:08:55;35050;20000;39000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:09:00;36050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:09:05;36050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:09:10;35050;20000;39000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:09:15;35050;20000;38000;33050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:09:20;35050;20000;39000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:09:25;36050;20000;39000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:09:30;35050;20000;39000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:09:35;35050;20000;39000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:09:40;35050;20000;39000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:09:45;35050;20000;39000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:09:50;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:09:55;35050;20000;38000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:10:00;35050;20000;38000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:10:05;35050;20000;39000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:10:10;35050;20000;38000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:10:15;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:10:20;35050;20000;39000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:10:25;36050;20000;38000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:10:30;35050;20000;38000;34050;34050;40000;38050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:10:35;35050;20000;39000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:10:40;35050;20000;39000;34050;34050;40000;38050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:10:45;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:10:50;35050;20000;39000;34050;34050;38000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:10:55;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:11:00;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:11:05;35050;20000;39000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:11:10;35050;20000;38000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:11:16;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:11:21;35050;20000;39000;34050;34050;38000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:11:26;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:11:31;35050;20000;39000;33050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:11:36;35050;20000;38000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:11:41;35050;20000;39000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:11:46;35050;20000;38000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:11:51;35050;20000;38000;34050;34050;39000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:11:56;35050;20000;38000;33050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:12:01;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:12:06;35050;20000;39000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:12:11;36050;20000;38000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:12:16;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:12:21;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:12:26;35050;20000;38000;34050;34050;41000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:12:31;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:12:36;35050;20000;38000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:12:41;35050;20000;41000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:12:46;35050;20000;43000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:12:51;36050;20000;40000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:12:56;36050;20000;41000;34050;34050;39000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:13:01;35050;20000;40000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:13:06;35050;20000;43000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:13:11;35050;20000;43000;34050;34050;39000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:13:16;36050;20000;44000;34050;34050;41000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:13:21;35050;20000;41000;34050;34050;41000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:13:26;35050;20000;43000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:13:31;36050;20000;42000;34050;34050;39000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:13:36;35050;20000;44000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:13:42;36050;20000;44000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:13:47;36050;20000;43000;34050;34050;41000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:13:52;36050;20000;43000;33050;34050;40000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:13:57;36050;20000;41000;34050;35050;40000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:14:02;36050;20000;41000;34050;34050;39000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:14:07;36050;20000;44000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:14:12;36050;20000;43000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:14:17;36050;20000;44000;34050;34050;40000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:14:22;35050;20000;44000;34050;35050;41000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:14:27;36050;20000;41000;34050;34050;40000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:14:32;36050;20000;44000;34050;35050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:14:37;36050;20000;41000;34050;34050;39000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:14:42;36050;20000;44000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:14:47;36050;20000;44000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:14:52;36050;20000;43000;34050;34050;40000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:14:57;36050;20000;43000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:15:02;36050;20000;41000;34050;34050;41000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:15:07;36050;20000;43000;34050;34050;40000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:15:12;36050;20000;44000;34050;34050;40000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:15:17;36050;20000;42000;34050;34050;39000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:15:22;36050;20000;42000;34050;34050;40000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:15:27;36050;20000;41000;34050;34050;40000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:15:32;36050;20000;41000;34050;34050;39000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:15:37;36050;20000;44000;34050;35050;39000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:15:42;36050;20000;44000;34050;35050;41000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:15:47;36050;20000;44000;34050;35050;41000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:15:52;36050;20000;44000;34050;34050;41000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:15:57;36050;20000;42000;34050;34050;40000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:16:02;36050;20000;43000;34050;35050;41000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:16:07;36050;20000;43000;34050;35050;39000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:16:12;36050;20000;44000;34050;35050;39000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:16:18;36050;20000;44000;34050;34050;39000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:16:23;36050;20000;44000;34050;35050;40000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:16:28;36050;20000;44000;34050;35050;39000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:16:33;36050;20000;42000;34050;34050;40000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:16:38;36050;20000;42000;34050;34050;39000;39050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:16:43;36050;20000;44000;34050;35050;40000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:16:48;36050;20000;44000;34050;35050;39000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:16:53;36050;20000;44000;34050;35050;39000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:16:58;36050;20000;42000;34050;34050;39000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:17:03;36050;20000;42000;34050;35050;41000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:17:08;36050;20000;43000;34050;35050;40000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:17:13;36050;20000;41000;34050;34050;39000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
2023-08-22;00:17:18;36050;20000;40000;34050;35050;40000;40050
day;time;thermal_zone2;thermal_zone0;thermal_zone5;thermal_zone3;thermal_zone1;thermal_zone6;thermal_zone4
